Sample in Buffer,Sample in Window,TRIGGER,ctime400[23:0],tdc_dvalid_1[0:0],tdc_dvalid[1:1],fine_time_0[7:0],fine_time_1[7:0]
13601,13601,0,f36755,1,0,91,a1
13602,13602,0,f368e5,1,0,91,a1
13603,13603,0,f36a75,1,0,91,a1
13604,13604,0,f36c05,1,0,92,a1
13605,13605,0,f36d95,1,0,92,a2
13606,13606,0,f36f25,1,0,91,a1
13607,13607,0,f370b5,1,0,92,a2
13608,13608,0,f37245,1,0,93,a2
13609,13609,0,f373d5,1,0,95,a4
13610,13610,0,f37565,1,0,92,a1
13611,13611,0,f376f5,1,0,95,a2
13612,13612,0,f37885,1,0,93,a2
13613,13613,0,f37a15,1,0,96,a5
13614,13614,0,f37ba5,1,0,95,a3
13615,13615,0,f37d35,1,0,96,a5
13616,13616,0,f37ec5,1,0,96,a5
13617,13617,0,f38055,1,0,97,a6
13618,13618,0,f381e5,1,0,96,a5
13619,13619,0,f38375,1,0,96,a6
13620,13620,0,f38505,1,0,99,a7
13621,13621,0,f38695,1,0,98,a7
13622,13622,0,f38825,1,0,99,a7
13623,13623,0,f389b5,1,0,99,a7
13624,13624,0,f38b45,1,0,99,a7
13625,13625,0,f38cd5,1,0,99,aa
13626,13626,0,f38e65,1,0,99,a9
13627,13627,0,f38ff5,1,0,99,aa
13628,13628,0,f39185,1,0,99,aa
13629,13629,0,f39315,1,0,9a,aa
13630,13630,0,f394a5,1,0,9a,aa
13631,13631,0,f39635,1,0,9a,aa
13632,13632,0,f397c5,1,0,9a,aa
13633,13633,0,f39955,1,0,9a,aa
13634,13634,0,f39ae5,1,0,9b,ab
13635,13635,0,f39c75,1,0,9c,ad
13636,13636,0,f39e05,1,0,9a,aa
13637,13637,0,f39f95,1,0,9a,aa
13638,13638,0,f3a125,1,0,9c,ad
13639,13639,0,f3a2b5,1,0,9c,ad
13640,13640,0,f3a445,1,0,9c,ad
13641,13641,0,f3a5d5,1,0,9c,ad
13642,13642,0,f3a765,1,0,9c,ad
13643,13643,0,f3a8f5,1,0,9c,ad
13644,13644,0,f3aa85,1,0,9d,ae
13645,13645,0,f3ac15,1,0,9d,ae
13646,13646,0,f3ada5,1,0,9d,af
13647,13647,0,f3af35,1,0,9c,ad
13648,13648,0,f3b0c5,1,0,9d,b0
13649,13649,0,f3b255,1,0,9e,b1
13650,13650,0,f3b3e5,1,0,9d,af
13651,13651,0,f3b575,1,0,9d,ae
13652,13652,0,f3b705,1,0,9e,b1
13653,13653,0,f3b894,1,1,04,13
13654,13654,0,f3ba24,1,1,04,13
13655,13655,0,f3bbb4,1,1,04,14
13656,13656,0,f3bd44,1,1,04,15
13657,13657,0,f3bed4,1,1,04,15
13658,13658,0,f3c065,1,0,9e,b1
13659,13659,0,f3c1f4,1,1,04,14
13660,13660,0,f3c384,1,1,04,15
13661,13661,0,f3c514,1,1,05,15
13662,13662,0,f3c6a4,1,1,05,16
13663,13663,0,f3c834,1,1,05,16
13664,13664,0,f3c9c4,1,1,05,17
13665,13665,0,f3cb54,1,1,05,16
13666,13666,0,f3cce4,1,1,05,18
13667,13667,0,f3ce74,1,1,05,17
13668,13668,0,f3d004,1,1,05,19
13669,13669,0,f3d194,1,1,05,19
13670,13670,0,f3d324,1,1,06,19
13671,13671,0,f3d4b4,1,1,06,19
13672,13672,0,f3d644,1,1,06,19
13673,13673,0,f3d7d4,1,1,06,19
13674,13674,0,f3d964,1,1,09,1a
13675,13675,0,f3daf4,1,1,09,1a
13676,13676,0,f3dc84,1,1,09,1a
13677,13677,0,f3de14,1,1,09,1a
13678,13678,0,f3dfa4,1,1,09,1a
13679,13679,0,f3e134,1,1,0a,1d
13680,13680,0,f3e2c4,1,1,09,1c
13681,13681,0,f3e454,1,1,0a,1d
13682,13682,0,f3e5e4,1,1,0a,1d
13683,13683,0,f3e774,1,1,0d,1d
13684,13684,0,f3e904,1,1,0a,1d
13685,13685,0,f3ea94,1,1,0a,1d
13686,13686,0,f3ec24,1,1,0a,1d
13687,13687,0,f3edb4,1,1,0d,1e
13688,13688,0,f3ef44,1,1,0d,1e
13689,13689,0,f3f0d4,1,1,0d,1e
13690,13690,0,f3f264,1,1,0d,1f
13691,13691,0,f3f3f4,1,1,0d,1e
13692,13692,0,f3f584,1,1,0d,1e
13693,13693,0,f3f714,1,1,0f,21
13694,13694,0,f3f8a4,1,1,0d,1e
13695,13695,0,f3fa34,1,1,0e,21
13696,13696,0,f3fbc4,1,1,0e,21
13697,13697,0,f3fd54,1,1,0e,21
13698,13698,0,f3fee4,1,1,11,21
13699,13699,0,f40074,1,1,11,22
13700,13700,0,f40204,1,1,11,21
13701,13701,0,f40394,1,1,11,22
13702,13702,0,f40524,1,1,11,22
13703,13703,0,f406b4,1,1,11,22
13704,13704,0,f40844,1,1,12,24
13705,13705,0,f409d4,1,1,12,25
13706,13706,0,f40b64,1,1,12,25
13707,13707,0,f40cf4,1,1,12,25
13708,13708,0,f40e84,1,1,12,25
13709,13709,0,f41014,1,1,15,26
13710,13710,0,f411a4,1,1,12,25
13711,13711,0,f41334,1,1,15,26
13712,13712,0,f414c4,1,1,15,25
13713,13713,0,f41654,1,1,15,26
13714,13714,0,f417e4,1,1,15,26
13715,13715,0,f41974,1,1,15,26
13716,13716,0,f41b04,1,1,15,26
13717,13717,0,f41c94,1,1,15,28
13718,13718,0,f41e24,1,1,16,29
13719,13719,0,f41fb4,1,1,15,26
13720,13720,0,f42144,1,1,15,29
13721,13721,0,f422d4,1,1,16,29
13722,13722,0,f42464,1,1,17,29
13723,13723,0,f425f4,1,1,16,29
13724,13724,0,f42784,1,1,19,2a
13725,13725,0,f42914,1,1,16,29
13726,13726,0,f42aa4,1,1,18,29
13727,13727,0,f42c34,1,1,19,2a
13728,13728,0,f42dc4,1,1,19,2a
13729,13729,0,f42f54,1,1,19,2a
13730,13730,0,f430e4,1,1,1a,2c
13731,13731,0,f43274,1,1,1a,2d
13732,13732,0,f43404,1,1,1a,2c
13733,13733,0,f43594,1,1,1a,2b
13734,13734,0,f43724,1,1,1a,2d
13735,13735,0,f438b4,1,1,1a,2d
13736,13736,0,f43a44,1,1,1b,2d
13737,13737,0,f43bd4,1,1,1d,2e
13738,13738,0,f43d64,1,1,1d,2d
13739,13739,0,f43ef4,1,1,1c,2d
13740,13740,0,f44084,1,1,1d,2e
13741,13741,0,f44214,1,1,1d,2e
13742,13742,0,f443a4,1,1,1e,31
13743,13743,0,f44534,1,1,1d,2f
13744,13744,0,f446c4,1,1,1d,31
13745,13745,0,f44854,1,1,1d,30
13746,13746,0,f449e4,1,1,1e,31
13747,13747,0,f44b74,1,1,1f,31
13748,13748,0,f44d04,1,1,21,32
13749,13749,0,f44e94,1,1,1e,31
13750,13750,0,f45024,1,1,20,32
13751,13751,0,f451b4,1,1,20,31
13752,13752,0,f45344,1,1,21,32
13753,13753,0,f454d4,1,1,21,33
13754,13754,0,f45664,1,1,21,34
13755,13755,0,f457f4,1,1,22,35
13756,13756,0,f45984,1,1,22,35
13757,13757,0,f45b14,1,1,21,34
13758,13758,0,f45ca4,1,1,22,35
13759,13759,0,f45e34,1,1,22,35
13760,13760,0,f45fc4,1,1,22,35
13761,13761,0,f46154,1,1,25,37
13762,13762,0,f462e4,1,1,22,36
13763,13763,0,f46474,1,1,25,37
13764,13764,0,f46604,1,1,25,37
13765,13765,0,f46794,1,1,25,37
13766,13766,0,f46924,1,1,25,38
13767,13767,0,f46ab4,1,1,25,38
13768,13768,0,f46c44,1,1,25,39
13769,13769,0,f46dd4,1,1,25,39
13770,13770,0,f46f64,1,1,26,39
13771,13771,0,f470f4,1,1,27,39
13772,13772,0,f47284,1,1,27,39
13773,13773,0,f47414,1,1,26,39
13774,13774,0,f475a4,1,1,27,39
13775,13775,0,f47734,1,1,26,39
13776,13776,0,f478c4,1,1,26,39
13777,13777,0,f47a54,1,1,29,3a
13778,13778,0,f47be4,1,1,29,3a
13779,13779,0,f47d74,1,1,29,3a
13780,13780,0,f47f04,1,1,29,3c
13781,13781,0,f48094,1,1,29,3d
13782,13782,0,f48224,1,1,29,3b
13783,13783,0,f483b4,1,1,29,3a
13784,13784,0,f48544,1,1,29,3d
13785,13785,0,f486d4,1,1,29,3c
13786,13786,0,f48864,1,1,2b,3d
13787,13787,0,f489f4,1,1,2b,3d
13788,13788,0,f48b84,1,1,2c,3e
13789,13789,0,f48d14,1,1,2b,3e
13790,13790,0,f48ea4,1,1,2e,40
13791,13791,0,f49034,1,1,2c,3f
13792,13792,0,f491c4,1,1,2d,3f
13793,13793,0,f49354,1,1,2d,3f
13794,13794,0,f494e4,1,1,2e,41
13795,13795,0,f49674,1,1,2e,41
13796,13796,0,f49804,1,1,2d,3f
13797,13797,0,f49994,1,1,30,43
13798,13798,0,f49b24,1,1,30,43
13799,13799,0,f49cb4,1,1,31,43
13800,13800,0,f49e44,1,1,2e,42
13801,13801,0,f49fd4,1,1,31,43
13802,13802,0,f4a164,1,1,31,44
13803,13803,0,f4a2f4,1,1,31,43
13804,13804,0,f4a484,1,1,31,44
13805,13805,0,f4a614,1,1,32,44
13806,13806,0,f4a7a4,1,1,31,44
13807,13807,0,f4a934,1,1,33,45
13808,13808,0,f4aac4,1,1,32,44
13809,13809,0,f4ac54,1,1,32,44
13810,13810,0,f4ade4,1,1,33,45
13811,13811,0,f4af74,1,1,32,44
13812,13812,0,f4b104,1,1,33,45
13813,13813,0,f4b294,1,1,35,46
13814,13814,0,f4b424,1,1,33,45
13815,13815,0,f4b5b4,1,1,36,46
13816,13816,0,f4b744,1,1,38,47
13817,13817,0,f4b8d4,1,1,36,46
13818,13818,0,f4ba64,1,1,37,47
13819,13819,0,f4bbf4,1,1,38,48
13820,13820,0,f4bd84,1,1,38,48
13821,13821,0,f4bf14,1,1,38,48
13822,13822,0,f4c0a4,1,1,38,49
13823,13823,0,f4c234,1,1,39,4b
13824,13824,0,f4c3c4,1,1,39,4a
13825,13825,0,f4c554,1,1,39,4a
13826,13826,0,f4c6e4,1,1,39,4d
13827,13827,0,f4c874,1,1,39,4b
13828,13828,0,f4ca04,1,1,39,4c
13829,13829,0,f4cb94,1,1,39,4b
13830,13830,0,f4cd24,1,1,3a,4d
13831,13831,0,f4ceb4,1,1,3a,4d
13832,13832,0,f4d044,1,1,3a,4d
13833,13833,0,f4d1d4,1,1,39,4d
13834,13834,0,f4d364,1,1,3a,4d
13835,13835,0,f4d4f4,1,1,3a,4e
13836,13836,0,f4d684,1,1,3a,4e
13837,13837,0,f4d814,1,1,3d,4f
13838,13838,0,f4d9a4,1,1,3d,51
13839,13839,0,f4db34,1,1,3d,4f
13840,13840,0,f4dcc4,1,1,3d,4f
13841,13841,0,f4de54,1,1,3d,51
13842,13842,0,f4dfe4,1,1,3e,51
13843,13843,0,f4e174,1,1,3e,51
13844,13844,0,f4e304,1,1,3e,52
13845,13845,0,f4e494,1,1,3e,52
13846,13846,0,f4e624,1,1,3f,52
13847,13847,0,f4e7b4,1,1,3e,51
13848,13848,0,f4e944,1,1,3e,52
13849,13849,0,f4ead4,1,1,40,52
13850,13850,0,f4ec64,1,1,41,52
13851,13851,0,f4edf4,1,1,3f,52
13852,13852,0,f4ef84,1,1,41,54
13853,13853,0,f4f114,1,1,42,55
13854,13854,0,f4f2a4,1,1,42,55
13855,13855,0,f4f434,1,1,45,56
13856,13856,0,f4f5c4,1,1,45,56
13857,13857,0,f4f754,1,1,42,55
13858,13858,0,f4f8e4,1,1,43,55
13859,13859,0,f4fa74,1,1,42,55
13860,13860,0,f4fc04,1,1,45,56
13861,13861,0,f4fd94,1,1,45,56
13862,13862,0,f4ff24,1,1,45,56
13863,13863,0,f500b4,1,1,45,57
13864,13864,0,f50244,1,1,45,56
13865,13865,0,f503d4,1,1,45,56
13866,13866,0,f50564,1,1,45,57
13867,13867,0,f506f4,1,1,45,59
13868,13868,0,f50884,1,1,46,59
13869,13869,0,f50a14,1,1,46,59
13870,13870,0,f50ba4,1,1,46,59
13871,13871,0,f50d34,1,1,48,5a
13872,13872,0,f50ec4,1,1,49,5a
13873,13873,0,f51054,1,1,46,59
13874,13874,0,f511e4,1,1,49,5a
13875,13875,0,f51374,1,1,49,5b
13876,13876,0,f51504,1,1,48,5a
13877,13877,0,f51694,1,1,48,5a
13878,13878,0,f51824,1,1,49,5c
13879,13879,0,f519b4,1,1,4a,5d
13880,13880,0,f51b44,1,1,49,5d
13881,13881,0,f51cd4,1,1,4c,5e
13882,13882,0,f51e64,1,1,4a,5d
13883,13883,0,f51ff4,1,1,4c,5e
13884,13884,0,f52184,1,1,4c,5d
13885,13885,0,f52314,1,1,4c,5e
13886,13886,0,f524a4,1,1,4d,5e
13887,13887,0,f52634,1,1,4d,5f
13888,13888,0,f527c4,1,1,4d,61
13889,13889,0,f52954,1,1,4c,5e
13890,13890,0,f52ae4,1,1,4d,61
13891,13891,0,f52c74,1,1,4e,61
13892,13892,0,f52e04,1,1,51,61
13893,13893,0,f52f94,1,1,4e,61
13894,13894,0,f53124,1,1,51,61
13895,13895,0,f532b4,1,1,4e,61
13896,13896,0,f53444,1,1,51,62
13897,13897,0,f535d4,1,1,51,61
13898,13898,0,f53764,1,1,51,62
13899,13899,0,f538f4,1,1,51,62
13900,13900,0,f53a84,1,1,51,62
13901,13901,0,f53c14,1,1,51,62
13902,13902,0,f53da4,1,1,52,64
13903,13903,0,f53f34,1,1,52,63
13904,13904,0,f540c4,1,1,52,63
13905,13905,0,f54254,1,1,52,64
13906,13906,0,f543e4,1,1,54,65
13907,13907,0,f54574,1,1,55,65
13908,13908,0,f54704,1,1,54,64
13909,13909,0,f54894,1,1,55,65
13910,13910,0,f54a24,1,1,55,65
13911,13911,0,f54bb4,1,1,55,65
13912,13912,0,f54d44,1,1,55,65
13913,13913,0,f54ed4,1,1,55,65
13914,13914,0,f55064,1,1,56,66
13915,13915,0,f551f4,1,1,56,65
13916,13916,0,f55384,1,1,56,66
13917,13917,0,f55514,1,1,56,66
13918,13918,0,f556a4,1,1,56,66
13919,13919,0,f55834,1,1,59,69
13920,13920,0,f559c4,1,1,59,68
13921,13921,0,f55b54,1,1,59,69
13922,13922,0,f55ce4,1,1,59,69
13923,13923,0,f55e74,1,1,59,69
13924,13924,0,f56004,1,1,59,69
13925,13925,0,f56194,1,1,5a,69
13926,13926,0,f56324,1,1,5a,6a
13927,13927,0,f564b4,1,1,5a,69
13928,13928,0,f56644,1,1,5a,6a
13929,13929,0,f567d4,1,1,5a,6a
13930,13930,0,f56964,1,1,5c,6a
13931,13931,0,f56af4,1,1,5a,6a
13932,13932,0,f56c84,1,1,5a,6b
13933,13933,0,f56e14,1,1,5c,6d
13934,13934,0,f56fa4,1,1,5c,6d
13935,13935,0,f57134,1,1,5c,6d
13936,13936,0,f572c4,1,1,5d,6d
13937,13937,0,f57454,1,1,5d,6d
13938,13938,0,f575e4,1,1,5d,6d
13939,13939,0,f57774,1,1,5d,6d
13940,13940,0,f57904,1,1,5d,6d
13941,13941,0,f57a94,1,1,5d,6e
13942,13942,0,f57c24,1,1,5d,6d
13943,13943,0,f57db4,1,1,5e,70
13944,13944,0,f57f44,1,1,5d,6e
13945,13945,0,f580d4,1,1,5e,70
13946,13946,0,f58264,1,1,5d,6e
13947,13947,0,f583f4,1,1,5f,71
13948,13948,0,f58584,1,1,5e,6e
13949,13949,0,f58714,1,1,5e,71
13950,13950,0,f588a4,1,1,5e,71
13951,13951,0,f58a34,1,1,5f,71
13952,13952,0,f58bc4,1,1,61,71
13953,13953,0,f58d54,1,1,60,71
13954,13954,0,f58ee4,1,1,60,71
13955,13955,0,f59074,1,1,61,72
13956,13956,0,f59204,1,1,60,71
13957,13957,0,f59394,1,1,61,73
13958,13958,0,f59524,1,1,61,73
13959,13959,0,f596b4,1,1,61,73
13960,13960,0,f59844,1,1,61,74
13961,13961,0,f599d4,1,1,61,74
13962,13962,0,f59b64,1,1,62,76
13963,13963,0,f59cf4,1,1,62,75
13964,13964,0,f59e84,1,1,62,75
13965,13965,0,f5a014,1,1,62,76
13966,13966,0,f5a1a4,1,1,64,76
13967,13967,0,f5a334,1,1,64,77
13968,13968,0,f5a4c4,1,1,62,76
13969,13969,0,f5a654,1,1,64,76
13970,13970,0,f5a7e4,1,1,62,76
13971,13971,0,f5a974,1,1,64,79
13972,13972,0,f5ab04,1,1,65,79
13973,13973,0,f5ac94,1,1,64,79
13974,13974,0,f5ae24,1,1,64,79
13975,13975,0,f5afb4,1,1,64,79
13976,13976,0,f5b144,1,1,65,79
13977,13977,0,f5b2d4,1,1,66,7a
13978,13978,0,f5b464,1,1,65,7a
13979,13979,0,f5b5f4,1,1,66,7b
13980,13980,0,f5b784,1,1,67,7b
13981,13981,0,f5b914,1,1,67,7d
13982,13982,0,f5baa4,1,1,67,7c
13983,13983,0,f5bc34,1,1,67,7c
13984,13984,0,f5bdc4,1,1,67,7d
13985,13985,0,f5bf54,1,1,68,7d
13986,13986,0,f5c0e4,1,1,67,7d
13987,13987,0,f5c274,1,1,67,7d
13988,13988,0,f5c404,1,1,67,7d
13989,13989,0,f5c594,1,1,6a,7d
13990,13990,0,f5c724,1,1,6a,7e
13991,13991,0,f5c8b4,1,1,6a,7d
13992,13992,0,f5ca44,1,1,6a,7e
13993,13993,0,f5cbd4,1,1,6a,7d
13994,13994,0,f5cd64,1,1,6c,7e
13995,13995,0,f5cef4,1,1,6d,80
13996,13996,0,f5d084,1,1,6a,7e
13997,13997,0,f5d214,1,1,6c,7e
13998,13998,0,f5d3a4,1,1,6d,80
13999,13999,0,f5d534,1,1,6d,80
14000,14000,0,f5d6c4,1,1,6d,81
14001,14001,0,f5d854,1,1,6d,81
14002,14002,0,f5d9e4,1,1,6d,80
14003,14003,0,f5db74,1,1,6d,82
14004,14004,0,f5dd04,1,1,6e,82
14005,14005,0,f5de94,1,1,6f,82
14006,14006,0,f5e024,1,1,6d,82
14007,14007,0,f5e1b4,1,1,70,82
14008,14008,0,f5e344,1,1,70,83
14009,14009,0,f5e4d4,1,1,6e,82
14010,14010,0,f5e664,1,1,71,85
14011,14011,0,f5e7f4,1,1,72,85
14012,14012,0,f5e984,1,1,71,85
14013,14013,0,f5eb14,1,1,72,85
14014,14014,0,f5eca4,1,1,71,85
14015,14015,0,f5ee34,1,1,72,85
14016,14016,0,f5efc4,1,1,72,85
14017,14017,0,f5f154,1,1,72,85
14018,14018,0,f5f2e4,1,1,73,86
14019,14019,0,f5f474,1,1,75,86
14020,14020,0,f5f604,1,1,75,86
14021,14021,0,f5f794,1,1,75,86
14022,14022,0,f5f924,1,1,75,86
14023,14023,0,f5fab4,1,1,76,87
14024,14024,0,f5fc44,1,1,76,88
14025,14025,0,f5fdd4,1,1,76,88
14026,14026,0,f5ff64,1,1,76,88
14027,14027,0,f600f4,1,1,76,88
14028,14028,0,f60284,1,1,76,88
14029,14029,0,f60414,1,1,76,88
14030,14030,0,f605a4,1,1,79,88
14031,14031,0,f60734,1,1,79,89
14032,14032,0,f608c4,1,1,79,89
14033,14033,0,f60a54,1,1,79,89
14034,14034,0,f60be4,1,1,79,89
14035,14035,0,f60d74,1,1,79,89
14036,14036,0,f60f04,1,1,79,89
14037,14037,0,f61094,1,1,7a,8a
14038,14038,0,f61224,1,1,7a,8b
14039,14039,0,f613b4,1,1,7a,8a
14040,14040,0,f61544,1,1,7a,8b
14041,14041,0,f616d4,1,1,7a,89
14042,14042,0,f61864,1,1,7a,8b
14043,14043,0,f619f4,1,1,7d,8b
14044,14044,0,f61b84,1,1,7d,8c
14045,14045,0,f61d14,1,1,7d,8b
14046,14046,0,f61ea4,1,1,7d,8d
14047,14047,0,f62034,1,1,7d,8d
14048,14048,0,f621c4,1,1,7d,8e
14049,14049,0,f62354,1,1,7d,8e
14050,14050,0,f624e4,1,1,7d,8e
14051,14051,0,f62674,1,1,7d,8e
14052,14052,0,f62804,1,1,7d,8e
14053,14053,0,f62994,1,1,7f,90
14054,14054,0,f62b24,1,1,7f,90
14055,14055,0,f62cb4,1,1,80,91
14056,14056,0,f62e44,1,1,80,91
14057,14057,0,f62fd4,1,1,80,91
14058,14058,0,f63164,1,1,83,92
14059,14059,0,f632f4,1,1,82,92
14060,14060,0,f63484,1,1,82,91
14061,14061,0,f63614,1,1,82,91
14062,14062,0,f637a4,1,1,84,92
14063,14063,0,f63934,1,1,82,91
14064,14064,0,f63ac4,1,1,82,92
14065,14065,0,f63c54,1,1,85,92
14066,14066,0,f63de4,1,1,85,92
14067,14067,0,f63f74,1,1,85,92
14068,14068,0,f64104,1,1,85,92
14069,14069,0,f64294,1,1,85,95
14070,14070,0,f64424,1,1,85,95
14071,14071,0,f645b4,1,1,86,95
14072,14072,0,f64744,1,1,86,95
14073,14073,0,f648d4,1,1,86,95
14074,14074,0,f64a64,1,1,86,96
14075,14075,0,f64bf4,1,1,86,96
14076,14076,0,f64d84,1,1,86,96
14077,14077,0,f64f14,1,1,88,98
14078,14078,0,f650a4,1,1,86,95
14079,14079,0,f65234,1,1,88,98
14080,14080,0,f653c4,1,1,88,99
14081,14081,0,f65554,1,1,88,99
14082,14082,0,f656e4,1,1,89,9a
14083,14083,0,f65874,1,1,88,99
14084,14084,0,f65a04,1,1,89,99
14085,14085,0,f65b94,1,1,89,99
14086,14086,0,f65d24,1,1,89,9a
14087,14087,0,f65eb4,1,1,89,9a
14088,14088,0,f66044,1,1,89,9a
14089,14089,0,f661d4,1,1,89,9a
14090,14090,0,f66364,1,1,89,9b
14091,14091,0,f664f4,1,1,8a,9d
14092,14092,0,f66684,1,1,8a,9d
14093,14093,0,f66814,1,1,8c,9d
14094,14094,0,f669a4,1,1,8c,9d
14095,14095,0,f66b34,1,1,8b,9d
14096,14096,0,f66cc4,1,0,8d,9e
14097,14097,0,f66e54,1,1,8d,9d
14098,14098,0,f66fe4,1,0,8e,9e
14099,14099,0,f67174,1,1,8d,9e
14100,14100,0,f67304,1,0,8d,9e
14101,14101,0,f67494,1,0,8f,9e
14102,14102,0,f67624,1,0,8e,9e
14103,14103,0,f677b4,1,0,8e,9e
14104,14104,0,f67944,1,0,8e,9e
14105,14105,0,f67ad4,1,0,91,a1
14106,14106,0,f67c64,1,0,8f,a1
14107,14107,0,f67df4,1,0,91,a1
14108,14108,0,f67f84,1,0,91,a1
14109,14109,0,f68114,1,0,91,a1
14110,14110,0,f682a4,1,0,92,a2
14111,14111,0,f68434,1,0,92,a1
14112,14112,0,f685c4,1,0,91,a1
14113,14113,0,f68754,1,0,92,a2
14114,14114,0,f688e4,1,0,95,a2
14115,14115,0,f68a74,1,0,92,a1
14116,14116,0,f68c04,1,0,95,a2
14117,14117,0,f68d94,1,0,95,a2
14118,14118,0,f68f24,1,0,95,a5
14119,14119,0,f690b4,1,0,95,a5
14120,14120,0,f69244,1,0,95,a4
14121,14121,0,f693d4,1,0,96,a5
14122,14122,0,f69564,1,0,96,a5
14123,14123,0,f696f4,1,0,96,a5
14124,14124,0,f69884,1,0,96,a6
14125,14125,0,f69a14,1,0,98,a7
14126,14126,0,f69ba4,1,0,97,a6
14127,14127,0,f69d34,1,0,98,a7
14128,14128,0,f69ec4,1,0,98,a7
14129,14129,0,f6a054,1,0,99,a7
14130,14130,0,f6a1e4,1,0,99,a9
14131,14131,0,f6a374,1,0,99,a7
14132,14132,0,f6a504,1,0,99,a8
14133,14133,0,f6a694,1,0,99,aa
14134,14134,0,f6a824,1,0,99,a9
14135,14135,0,f6a9b4,1,0,9a,aa
14136,14136,0,f6ab44,1,0,9a,aa
14137,14137,0,f6acd4,1,0,9a,aa
14138,14138,0,f6ae64,1,0,9a,aa
14139,14139,0,f6aff4,1,0,9c,ad
14140,14140,0,f6b184,1,0,9a,aa
14141,14141,0,f6b314,1,0,9c,ad
14142,14142,0,f6b4a4,1,0,9c,ad
14143,14143,0,f6b634,1,0,9c,ad
14144,14144,0,f6b7c4,1,0,9c,ad
14145,14145,0,f6b954,1,0,9c,ac
14146,14146,0,f6bae4,1,0,9c,ad
14147,14147,0,f6bc74,1,0,9d,ae
14148,14148,0,f6be04,1,0,9d,ae
14149,14149,0,f6bf94,1,0,9d,ae
14150,14150,0,f6c124,1,0,9d,ad
14151,14151,0,f6c2b4,1,0,9d,ae
14152,14152,0,f6c444,1,0,9d,af
14153,14153,0,f6c5d4,1,0,9d,af
14154,14154,0,f6c764,1,0,9d,b1
14155,14155,0,f6c8f4,1,0,9d,af
14156,14156,0,f6ca83,1,1,04,13
14157,14157,0,f6cc13,1,1,04,15
14158,14158,0,f6cda3,1,1,04,15
14159,14159,0,f6cf33,1,1,04,14
14160,14160,0,f6d0c3,1,1,04,15
14161,14161,0,f6d253,1,1,04,15
14162,14162,0,f6d3e3,1,1,04,14
14163,14163,0,f6d573,1,1,05,17
14164,14164,0,f6d703,1,1,05,16
14165,14165,0,f6d893,1,1,05,19
14166,14166,0,f6da23,1,1,05,16
14167,14167,0,f6dbb3,1,1,05,16
14168,14168,0,f6dd43,1,1,05,19
14169,14169,0,f6ded3,1,1,06,19
14170,14170,0,f6e063,1,1,06,19
14171,14171,0,f6e1f3,1,1,06,19
14172,14172,0,f6e383,1,1,06,19
14173,14173,0,f6e513,1,1,09,1a
14174,14174,0,f6e6a3,1,1,09,1a
14175,14175,0,f6e833,1,1,09,1a
14176,14176,0,f6e9c3,1,1,09,1a
14177,14177,0,f6eb53,1,1,09,1a
14178,14178,0,f6ece3,1,1,09,1a
14179,14179,0,f6ee73,1,1,09,1a
14180,14180,0,f6f003,1,1,09,1a
14181,14181,0,f6f193,1,1,0a,1d
14182,14182,0,f6f323,1,1,0a,1d
14183,14183,0,f6f4b3,1,1,0d,1e
14184,14184,0,f6f643,1,1,0a,1d
14185,14185,0,f6f7d3,1,1,0a,1d
14186,14186,0,f6f963,1,1,0a,1d
14187,14187,0,f6faf3,1,1,0d,1d
14188,14188,0,f6fc83,1,1,0e,21
14189,14189,0,f6fe13,1,1,0d,1e
14190,14190,0,f6ffa3,1,1,0d,1e
14191,14191,0,f70133,1,1,0e,21
14192,14192,0,f702c3,1,1,0e,1e
14193,14193,0,f70453,1,1,0d,1e
14194,14194,0,f705e3,1,1,0e,1f
14195,14195,0,f70773,1,1,0e,21
14196,14196,0,f70903,1,1,0f,21
14197,14197,0,f70a93,1,1,11,22
14198,14198,0,f70c23,1,1,11,21
14199,14199,0,f70db3,1,1,0f,21
14200,14200,0,f70f43,1,1,11,21
14201,14201,0,f710d3,1,1,11,22
14202,14202,0,f71263,1,1,11,22
14203,14203,0,f713f3,1,1,12,25
14204,14204,0,f71583,1,1,11,22
14205,14205,0,f71713,1,1,12,25
14206,14206,0,f718a3,1,1,11,22
14207,14207,0,f71a33,1,1,12,25
14208,14208,0,f71bc3,1,1,12,25
14209,14209,0,f71d53,1,1,13,25
14210,14210,0,f71ee3,1,1,12,25
14211,14211,0,f72073,1,1,12,25
14212,14212,0,f72203,1,1,13,25
14213,14213,0,f72393,1,1,14,26
14214,14214,0,f72523,1,1,15,26
14215,14215,0,f726b3,1,1,15,26
14216,14216,0,f72843,1,1,15,26
14217,14217,0,f729d3,1,1,15,28
14218,14218,0,f72b63,1,1,15,28
14219,14219,0,f72cf3,1,1,15,27
14220,14220,0,f72e83,1,1,15,28
14221,14221,0,f73013,1,1,16,29
14222,14222,0,f731a3,1,1,16,29
14223,14223,0,f73333,1,1,16,29
14224,14224,0,f734c3,1,1,17,29
14225,14225,0,f73653,1,1,16,29
14226,14226,0,f737e3,1,1,18,29
14227,14227,0,f73973,1,1,18,29
14228,14228,0,f73b03,1,1,19,2a
14229,14229,0,f73c93,1,1,19,2a
14230,14230,0,f73e23,1,1,19,2a
14231,14231,0,f73fb3,1,1,19,2a
14232,14232,0,f74143,1,1,1a,2d
14233,14233,0,f742d3,1,1,1a,2d
