Sample in Buffer,Sample in Window,TRIGGER,ctime400[23:0],tdc_dvalid_1[0:0],tdc_dvalid[1:1],fine_time_0[7:0],fine_time_1[7:0]
11657,11657,0,593199,1,0,9a,aa
11658,11658,0,593329,1,0,99,a9
11659,11659,0,5934b9,1,0,9a,aa
11660,11660,0,593649,1,0,99,a9
11661,11661,0,5937d9,1,0,9a,aa
11662,11662,0,593969,1,0,9a,aa
11663,11663,0,593af9,1,0,9a,ab
11664,11664,0,593c89,1,0,9a,aa
11665,11665,0,593e19,1,0,9c,ac
11666,11666,0,593fa9,1,0,9c,ac
11667,11667,0,594139,1,0,9c,ad
11668,11668,0,5942c9,1,0,9c,ac
11669,11669,0,594459,1,0,9c,ad
11670,11670,0,5945e9,1,0,9c,ad
11671,11671,0,594779,1,0,9c,ad
11672,11672,0,594909,1,0,9c,ad
11673,11673,0,594a99,1,0,9d,ad
11674,11674,0,594c29,1,0,9d,ad
11675,11675,0,594db9,1,0,9d,ae
11676,11676,0,594f49,1,0,9d,ae
11677,11677,0,5950d9,1,0,9d,af
11678,11678,0,595269,1,0,9d,af
11679,11679,0,5953f9,1,0,9d,b0
11680,11680,0,595589,1,0,9d,b0
11681,11681,0,595719,1,0,9e,b1
11682,11682,0,5958a9,1,0,9e,b1
11683,11683,0,595a39,1,0,9e,b1
11684,11684,0,595bc8,1,1,04,13
11685,11685,0,595d59,1,0,9e,b1
11686,11686,0,595ee8,1,1,04,13
11687,11687,0,596078,1,1,04,15
11688,11688,0,596208,1,1,04,14
11689,11689,0,596398,1,1,04,14
11690,11690,0,596528,1,1,05,16
11691,11691,0,5966b8,1,1,04,15
11692,11692,0,596848,1,1,04,15
11693,11693,0,5969d8,1,1,05,16
11694,11694,0,596b68,1,1,05,16
11695,11695,0,596cf8,1,1,05,16
11696,11696,0,596e88,1,1,06,19
11697,11697,0,597018,1,1,05,19
11698,11698,0,5971a8,1,1,05,19
11699,11699,0,597338,1,1,06,19
11700,11700,0,5974c8,1,1,06,19
11701,11701,0,597658,1,1,05,17
11702,11702,0,5977e8,1,1,09,19
11703,11703,0,597978,1,1,09,1a
11704,11704,0,597b08,1,1,09,1a
11705,11705,0,597c98,1,1,06,19
11706,11706,0,597e28,1,1,09,1a
11707,11707,0,597fb8,1,1,09,1a
11708,11708,0,598148,1,1,09,1c
11709,11709,0,5982d8,1,1,09,1a
11710,11710,0,598468,1,1,0a,1d
11711,11711,0,5985f8,1,1,09,1a
11712,11712,0,598788,1,1,0a,1d
11713,11713,0,598918,1,1,0a,1d
11714,11714,0,598aa8,1,1,0a,1d
11715,11715,0,598c38,1,1,0d,1d
11716,11716,0,598dc8,1,1,0a,1d
11717,11717,0,598f58,1,1,0d,1e
11718,11718,0,5990e8,1,1,0b,1d
11719,11719,0,599278,1,1,0d,1d
11720,11720,0,599408,1,1,0d,1e
11721,11721,0,599598,1,1,0d,1d
11722,11722,0,599728,1,1,0d,1e
11723,11723,0,5998b8,1,1,0d,1e
11724,11724,0,599a48,1,1,0d,1e
11725,11725,0,599bd8,1,1,0d,1e
11726,11726,0,599d68,1,1,0e,20
11727,11727,0,599ef8,1,1,0e,1f
11728,11728,0,59a088,1,1,0f,21
11729,11729,0,59a218,1,1,0e,21
11730,11730,0,59a3a8,1,1,0f,21
11731,11731,0,59a538,1,1,11,22
11732,11732,0,59a6c8,1,1,11,21
11733,11733,0,59a858,1,1,11,22
11734,11734,0,59a9e8,1,1,11,22
11735,11735,0,59ab78,1,1,11,22
11736,11736,0,59ad08,1,1,11,22
11737,11737,0,59ae98,1,1,11,22
11738,11738,0,59b028,1,1,12,25
11739,11739,0,59b1b8,1,1,12,24
11740,11740,0,59b348,1,1,12,25
11741,11741,0,59b4d8,1,1,12,25
11742,11742,0,59b668,1,1,14,25
11743,11743,0,59b7f8,1,1,15,26
11744,11744,0,59b988,1,1,15,26
11745,11745,0,59bb18,1,1,15,26
11746,11746,0,59bca8,1,1,13,25
11747,11747,0,59be38,1,1,15,27
11748,11748,0,59bfc8,1,1,15,26
11749,11749,0,59c158,1,1,15,27
11750,11750,0,59c2e8,1,1,16,29
11751,11751,0,59c478,1,1,15,26
11752,11752,0,59c608,1,1,15,29
11753,11753,0,59c798,1,1,16,29
11754,11754,0,59c928,1,1,16,29
11755,11755,0,59cab8,1,1,17,29
11756,11756,0,59cc48,1,1,18,29
11757,11757,0,59cdd8,1,1,18,29
11758,11758,0,59cf68,1,1,19,29
11759,11759,0,59d0f8,1,1,19,2a
11760,11760,0,59d288,1,1,19,2a
11761,11761,0,59d418,1,1,16,29
11762,11762,0,59d5a8,1,1,1a,2d
11763,11763,0,59d738,1,1,19,2a
11764,11764,0,59d8c8,1,1,19,2a
11765,11765,0,59da58,1,1,1a,2d
11766,11766,0,59dbe8,1,1,1a,2d
11767,11767,0,59dd78,1,1,1a,2d
11768,11768,0,59df08,1,1,1a,2d
11769,11769,0,59e098,1,1,1b,2d
11770,11770,0,59e228,1,1,1a,2d
11771,11771,0,59e3b8,1,1,1d,2e
11772,11772,0,59e548,1,1,1d,2e
11773,11773,0,59e6d8,1,1,1d,2f
11774,11774,0,59e868,1,1,1d,31
11775,11775,0,59e9f8,1,1,1d,2e
11776,11776,0,59eb88,1,1,1f,31
11777,11777,0,59ed18,1,1,1e,31
11778,11778,0,59eea8,1,1,1e,31
11779,11779,0,59f038,1,1,20,32
11780,11780,0,59f1c8,1,1,21,34
11781,11781,0,59f358,1,1,21,32
11782,11782,0,59f4e8,1,1,1f,31
11783,11783,0,59f678,1,1,21,34
11784,11784,0,59f808,1,1,21,33
11785,11785,0,59f998,1,1,21,33
11786,11786,0,59fb28,1,1,22,35
11787,11787,0,59fcb8,1,1,21,32
11788,11788,0,59fe48,1,1,22,35
11789,11789,0,59ffd8,1,1,22,35
11790,11790,0,5a0168,1,1,23,36
11791,11791,0,5a02f8,1,1,22,36
11792,11792,0,5a0488,1,1,22,35
11793,11793,0,5a0618,1,1,23,35
11794,11794,0,5a07a8,1,1,25,37
11795,11795,0,5a0938,1,1,25,36
11796,11796,0,5a0ac8,1,1,25,37
11797,11797,0,5a0c58,1,1,26,39
11798,11798,0,5a0de8,1,1,25,38
11799,11799,0,5a0f78,1,1,25,38
11800,11800,0,5a1108,1,1,26,39
11801,11801,0,5a1298,1,1,26,39
11802,11802,0,5a1428,1,1,26,39
11803,11803,0,5a15b8,1,1,26,39
11804,11804,0,5a1748,1,1,27,39
11805,11805,0,5a18d8,1,1,29,3a
11806,11806,0,5a1a68,1,1,26,39
11807,11807,0,5a1bf8,1,1,27,39
11808,11808,0,5a1d88,1,1,27,39
11809,11809,0,5a1f18,1,1,29,3c
11810,11810,0,5a20a8,1,1,28,3a
11811,11811,0,5a2238,1,1,29,3a
11812,11812,0,5a23c8,1,1,29,3a
11813,11813,0,5a2558,1,1,29,3a
11814,11814,0,5a26e8,1,1,29,3d
11815,11815,0,5a2878,1,1,2a,3d
11816,11816,0,5a2a08,1,1,29,3d
11817,11817,0,5a2b98,1,1,2b,3d
11818,11818,0,5a2d28,1,1,2b,3d
11819,11819,0,5a2eb8,1,1,29,3d
11820,11820,0,5a3048,1,1,2b,3d
11821,11821,0,5a31d8,1,1,2c,3f
11822,11822,0,5a3368,1,1,2d,3f
11823,11823,0,5a34f8,1,1,2e,3f
11824,11824,0,5a3688,1,1,2e,41
11825,11825,0,5a3818,1,1,2d,3f
11826,11826,0,5a39a8,1,1,2e,40
11827,11827,0,5a3b38,1,1,2e,42
11828,11828,0,5a3cc8,1,1,2e,42
11829,11829,0,5a3e58,1,1,2e,42
11830,11830,0,5a3fe8,1,1,2e,42
11831,11831,0,5a4178,1,1,30,43
11832,11832,0,5a4308,1,1,31,44
11833,11833,0,5a4498,1,1,31,43
11834,11834,0,5a4628,1,1,31,44
11835,11835,0,5a47b8,1,1,31,44
11836,11836,0,5a4948,1,1,31,44
11837,11837,0,5a4ad8,1,1,31,44
11838,11838,0,5a4c68,1,1,31,44
11839,11839,0,5a4df8,1,1,31,44
11840,11840,0,5a4f88,1,1,31,44
11841,11841,0,5a5118,1,1,33,45
11842,11842,0,5a52a8,1,1,33,44
11843,11843,0,5a5438,1,1,33,45
11844,11844,0,5a55c8,1,1,33,45
11845,11845,0,5a5758,1,1,33,45
11846,11846,0,5a58e8,1,1,35,45
11847,11847,0,5a5a78,1,1,35,45
11848,11848,0,5a5c08,1,1,33,45
11849,11849,0,5a5d98,1,1,36,46
11850,11850,0,5a5f28,1,1,36,47
11851,11851,0,5a60b8,1,1,36,46
11852,11852,0,5a6248,1,1,36,47
11853,11853,0,5a63d8,1,1,38,48
11854,11854,0,5a6568,1,1,38,4a
11855,11855,0,5a66f8,1,1,38,47
11856,11856,0,5a6888,1,1,38,4a
11857,11857,0,5a6a18,1,1,39,4a
11858,11858,0,5a6ba8,1,1,39,4b
11859,11859,0,5a6d38,1,1,38,49
11860,11860,0,5a6ec8,1,1,39,4d
11861,11861,0,5a7058,1,1,39,4a
11862,11862,0,5a71e8,1,1,39,4d
11863,11863,0,5a7378,1,1,3a,4d
11864,11864,0,5a7508,1,1,3a,4d
11865,11865,0,5a7698,1,1,3d,4e
11866,11866,0,5a7828,1,1,3a,4e
11867,11867,0,5a79b8,1,1,3b,4e
11868,11868,0,5a7b48,1,1,3a,4d
11869,11869,0,5a7cd8,1,1,3d,4f
11870,11870,0,5a7e68,1,1,3d,4f
11871,11871,0,5a7ff8,1,1,3d,4f
11872,11872,0,5a8188,1,1,3d,50
11873,11873,0,5a8318,1,1,3d,50
11874,11874,0,5a84a8,1,1,3d,4f
11875,11875,0,5a8638,1,1,3e,51
11876,11876,0,5a87c8,1,1,3d,50
11877,11877,0,5a8958,1,1,3e,51
11878,11878,0,5a8ae8,1,1,3f,52
11879,11879,0,5a8c78,1,1,3f,52
11880,11880,0,5a8e08,1,1,3f,52
11881,11881,0,5a8f98,1,1,41,54
11882,11882,0,5a9128,1,1,40,52
11883,11883,0,5a92b8,1,1,41,53
11884,11884,0,5a9448,1,1,41,54
11885,11885,0,5a95d8,1,1,41,55
11886,11886,0,5a9768,1,1,42,55
11887,11887,0,5a98f8,1,1,42,55
11888,11888,0,5a9a88,1,1,42,55
11889,11889,0,5a9c18,1,1,42,55
11890,11890,0,5a9da8,1,1,44,55
11891,11891,0,5a9f38,1,1,42,55
11892,11892,0,5aa0c8,1,1,44,55
11893,11893,0,5aa258,1,1,45,56
11894,11894,0,5aa3e8,1,1,45,56
11895,11895,0,5aa578,1,1,45,56
11896,11896,0,5aa708,1,1,45,56
11897,11897,0,5aa898,1,1,45,58
11898,11898,0,5aaa28,1,1,45,59
11899,11899,0,5aabb8,1,1,45,56
11900,11900,0,5aad48,1,1,46,59
11901,11901,0,5aaed8,1,1,46,59
11902,11902,0,5ab068,1,1,46,59
11903,11903,0,5ab1f8,1,1,46,59
11904,11904,0,5ab388,1,1,46,59
11905,11905,0,5ab518,1,1,46,5a
11906,11906,0,5ab6a8,1,1,46,59
11907,11907,0,5ab838,1,1,48,5a
11908,11908,0,5ab9c8,1,1,46,5a
11909,11909,0,5abb58,1,1,49,5c
11910,11910,0,5abce8,1,1,4a,5d
11911,11911,0,5abe78,1,1,49,5c
11912,11912,0,5ac008,1,1,49,5a
11913,11913,0,5ac198,1,1,4a,5d
11914,11914,0,5ac328,1,1,4b,5d
11915,11915,0,5ac4b8,1,1,49,5d
11916,11916,0,5ac648,1,1,4d,5e
11917,11917,0,5ac7d8,1,1,4c,5e
11918,11918,0,5ac968,1,1,4a,5d
11919,11919,0,5acaf8,1,1,4d,5e
11920,11920,0,5acc88,1,1,4c,5e
11921,11921,0,5ace18,1,1,4b,5d
11922,11922,0,5acfa8,1,1,4d,5e
11923,11923,0,5ad138,1,1,4d,5e
11924,11924,0,5ad2c8,1,1,4d,5e
11925,11925,0,5ad458,1,1,4e,61
11926,11926,0,5ad5e8,1,1,4e,61
11927,11927,0,5ad778,1,1,4d,5f
11928,11928,0,5ad908,1,1,51,62
11929,11929,0,5ada98,1,1,51,62
11930,11930,0,5adc28,1,1,51,61
11931,11931,0,5addb8,1,1,51,62
11932,11932,0,5adf48,1,1,51,61
11933,11933,0,5ae0d8,1,1,51,62
11934,11934,0,5ae268,1,1,4f,61
11935,11935,0,5ae3f8,1,1,54,64
11936,11936,0,5ae588,1,1,52,64
11937,11937,0,5ae718,1,1,52,64
11938,11938,0,5ae8a8,1,1,52,64
11939,11939,0,5aea38,1,1,55,65
11940,11940,0,5aebc8,1,1,54,65
11941,11941,0,5aed58,1,1,54,64
11942,11942,0,5aeee8,1,1,55,65
11943,11943,0,5af078,1,1,54,64
11944,11944,0,5af208,1,1,56,65
11945,11945,0,5af398,1,1,55,65
11946,11946,0,5af528,1,1,56,65
11947,11947,0,5af6b8,1,1,56,65
11948,11948,0,5af848,1,1,56,66
11949,11949,0,5af9d8,1,1,56,65
11950,11950,0,5afb68,1,1,56,66
11951,11951,0,5afcf8,1,1,56,65
11952,11952,0,5afe88,1,1,59,67
11953,11953,0,5b0018,1,1,56,66
11954,11954,0,5b01a8,1,1,58,67
11955,11955,0,5b0338,1,1,58,66
11956,11956,0,5b04c8,1,1,58,66
11957,11957,0,5b0658,1,1,59,67
11958,11958,0,5b07e8,1,1,59,69
11959,11959,0,5b0978,1,1,5a,69
11960,11960,0,5b0b08,1,1,59,69
11961,11961,0,5b0c98,1,1,59,67
11962,11962,0,5b0e28,1,1,59,69
11963,11963,0,5b0fb8,1,1,5a,69
11964,11964,0,5b1148,1,1,5a,6a
11965,11965,0,5b12d8,1,1,5b,6a
11966,11966,0,5b1468,1,1,5a,6a
11967,11967,0,5b15f8,1,1,5c,6a
11968,11968,0,5b1788,1,1,5d,6d
11969,11969,0,5b1918,1,1,5c,6d
11970,11970,0,5b1aa8,1,1,5c,6d
11971,11971,0,5b1c38,1,1,5c,6d
11972,11972,0,5b1dc8,1,1,5c,6d
11973,11973,0,5b1f58,1,1,5d,6d
11974,11974,0,5b20e8,1,1,5d,6d
11975,11975,0,5b2278,1,1,5d,6e
11976,11976,0,5b2408,1,1,5d,6e
11977,11977,0,5b2598,1,1,5d,6e
11978,11978,0,5b2728,1,1,5e,6e
11979,11979,0,5b28b8,1,1,5e,71
11980,11980,0,5b2a48,1,1,5e,70
11981,11981,0,5b2bd8,1,1,5e,6e
11982,11982,0,5b2d68,1,1,60,71
11983,11983,0,5b2ef8,1,1,5f,71
11984,11984,0,5b3088,1,1,5f,71
11985,11985,0,5b3218,1,1,60,71
11986,11986,0,5b33a8,1,1,60,71
11987,11987,0,5b3538,1,1,60,71
11988,11988,0,5b36c8,1,1,61,71
11989,11989,0,5b3858,1,1,61,71
11990,11990,0,5b39e8,1,1,60,71
11991,11991,0,5b3b78,1,1,61,72
11992,11992,0,5b3d08,1,1,61,73
11993,11993,0,5b3e98,1,1,61,71
11994,11994,0,5b4028,1,1,62,75
11995,11995,0,5b41b8,1,1,61,73
11996,11996,0,5b4348,1,1,62,75
11997,11997,0,5b44d8,1,1,62,76
11998,11998,0,5b4668,1,1,61,75
11999,11999,0,5b47f8,1,1,62,75
12000,12000,0,5b4988,1,1,62,76
12001,12001,0,5b4b18,1,1,62,76
12002,12002,0,5b4ca8,1,1,65,79
12003,12003,0,5b4e38,1,1,64,77
12004,12004,0,5b4fc8,1,1,64,79
12005,12005,0,5b5158,1,1,64,79
12006,12006,0,5b52e8,1,1,64,79
12007,12007,0,5b5478,1,1,65,79
12008,12008,0,5b5608,1,1,65,7a
12009,12009,0,5b5798,1,1,65,7a
12010,12010,0,5b5928,1,1,65,7a
12011,12011,0,5b5ab8,1,1,66,7b
12012,12012,0,5b5c48,1,1,66,7b
12013,12013,0,5b5dd8,1,1,66,7b
12014,12014,0,5b5f68,1,1,67,7c
12015,12015,0,5b60f8,1,1,66,7c
12016,12016,0,5b6288,1,1,66,7b
12017,12017,0,5b6418,1,1,65,7a
12018,12018,0,5b65a8,1,1,67,7c
12019,12019,0,5b6738,1,1,67,7d
12020,12020,0,5b68c8,1,1,6a,7d
12021,12021,0,5b6a58,1,1,67,7d
12022,12022,0,5b6be8,1,1,67,7d
12023,12023,0,5b6d78,1,1,6a,7e
12024,12024,0,5b6f08,1,1,6a,7d
12025,12025,0,5b7098,1,1,6a,7e
12026,12026,0,5b7228,1,1,6b,7e
12027,12027,0,5b73b8,1,1,6a,7e
12028,12028,0,5b7548,1,1,6a,7e
12029,12029,0,5b76d8,1,1,6d,80
12030,12030,0,5b7868,1,1,6d,80
12031,12031,0,5b79f8,1,1,6c,7e
12032,12032,0,5b7b88,1,1,6d,81
12033,12033,0,5b7d18,1,1,6d,81
12034,12034,0,5b7ea8,1,1,6d,80
12035,12035,0,5b8038,1,1,6d,81
12036,12036,0,5b81c8,1,1,6d,81
12037,12037,0,5b8358,1,1,6d,81
12038,12038,0,5b84e8,1,1,6e,82
12039,12039,0,5b8678,1,1,6e,82
12040,12040,0,5b8808,1,1,6f,82
12041,12041,0,5b8998,1,1,6f,82
12042,12042,0,5b8b28,1,1,70,83
12043,12043,0,5b8cb8,1,1,71,85
12044,12044,0,5b8e48,1,1,70,83
12045,12045,0,5b8fd8,1,1,71,84
12046,12046,0,5b9168,1,1,71,85
12047,12047,0,5b92f8,1,1,71,85
12048,12048,0,5b9488,1,1,71,85
12049,12049,0,5b9618,1,1,72,85
12050,12050,0,5b97a8,1,1,72,85
12051,12051,0,5b9938,1,1,74,86
12052,12052,0,5b9ac8,1,1,75,86
12053,12053,0,5b9c58,1,1,74,86
12054,12054,0,5b9de8,1,1,75,86
12055,12055,0,5b9f78,1,1,72,85
12056,12056,0,5ba108,1,1,72,85
12057,12057,0,5ba298,1,1,75,86
12058,12058,0,5ba428,1,1,76,88
12059,12059,0,5ba5b8,1,1,76,88
12060,12060,0,5ba748,1,1,76,88
12061,12061,0,5ba8d8,1,1,75,87
12062,12062,0,5baa68,1,1,79,89
12063,12063,0,5babf8,1,1,76,88
12064,12064,0,5bad88,1,1,76,88
12065,12065,0,5baf18,1,1,76,88
12066,12066,0,5bb0a8,1,1,79,89
12067,12067,0,5bb238,1,1,79,89
12068,12068,0,5bb3c8,1,1,7a,89
12069,12069,0,5bb558,1,1,79,89
12070,12070,0,5bb6e8,1,1,79,89
12071,12071,0,5bb878,1,1,79,89
12072,12072,0,5bba08,1,1,7a,89
12073,12073,0,5bbb98,1,1,7a,8b
12074,12074,0,5bbd28,1,1,7a,8b
12075,12075,0,5bbeb8,1,1,7a,8a
12076,12076,0,5bc048,1,1,7a,8a
12077,12077,0,5bc1d8,1,1,7d,8b
12078,12078,0,5bc368,1,1,7a,8b
12079,12079,0,5bc4f8,1,1,7a,8a
12080,12080,0,5bc688,1,1,7d,8b
12081,12081,0,5bc818,1,1,7c,8b
12082,12082,0,5bc9a8,1,1,7d,8d
12083,12083,0,5bcb38,1,1,7d,8d
12084,12084,0,5bccc8,1,1,7d,8d
12085,12085,0,5bce58,1,1,7d,8d
12086,12086,0,5bcfe8,1,1,7d,8e
12087,12087,0,5bd178,1,1,7e,8e
12088,12088,0,5bd308,1,1,7d,8e
12089,12089,0,5bd498,1,1,7f,90
12090,12090,0,5bd628,1,1,7f,90
12091,12091,0,5bd7b8,1,1,80,90
12092,12092,0,5bd948,1,1,7f,8f
12093,12093,0,5bdad8,1,1,80,90
12094,12094,0,5bdc68,1,1,82,91
12095,12095,0,5bddf8,1,1,82,91
12096,12096,0,5bdf88,1,1,82,91
12097,12097,0,5be118,1,1,82,91
12098,12098,0,5be2a8,1,1,82,92
12099,12099,0,5be438,1,1,83,92
12100,12100,0,5be5c8,1,1,82,92
12101,12101,0,5be758,1,1,84,92
12102,12102,0,5be8e8,1,1,85,94
12103,12103,0,5bea78,1,1,85,92
12104,12104,0,5bec08,1,1,85,95
12105,12105,0,5bed98,1,1,85,95
12106,12106,0,5bef28,1,1,85,95
12107,12107,0,5bf0b8,1,1,85,95
12108,12108,0,5bf248,1,1,85,95
12109,12109,0,5bf3d8,1,1,86,95
12110,12110,0,5bf568,1,1,85,95
12111,12111,0,5bf6f8,1,1,86,96
12112,12112,0,5bf888,1,1,86,96
12113,12113,0,5bfa18,1,1,86,96
12114,12114,0,5bfba8,1,1,88,98
12115,12115,0,5bfd38,1,1,88,99
12116,12116,0,5bfec8,1,1,88,99
12117,12117,0,5c0058,1,1,88,98
12118,12118,0,5c01e8,1,1,88,99
12119,12119,0,5c0378,1,1,88,99
12120,12120,0,5c0508,1,1,88,99
12121,12121,0,5c0698,1,1,88,99
12122,12122,0,5c0828,1,1,88,99
12123,12123,0,5c09b8,1,1,89,9a
12124,12124,0,5c0b48,1,1,89,9a
12125,12125,0,5c0cd8,1,1,89,9a
12126,12126,0,5c0e68,1,1,89,9a
12127,12127,0,5c0ff8,1,1,89,9c
12128,12128,0,5c1188,1,1,89,9a
12129,12129,0,5c1318,1,1,8a,9d
12130,12130,0,5c14a8,1,1,8b,9d
12131,12131,0,5c1638,1,1,8c,9d
12132,12132,0,5c17c8,1,1,8c,9d
12133,12133,0,5c1958,1,1,8d,9d
12134,12134,0,5c1ae8,1,1,8d,9e
12135,12135,0,5c1c78,1,0,8e,9e
12136,12136,0,5c1e08,1,1,8d,9e
12137,12137,0,5c1f98,1,0,8f,9f
12138,12138,0,5c2128,1,0,91,a1
12139,12139,0,5c22b8,1,1,8d,9e
12140,12140,0,5c2448,1,0,8f,a1
12141,12141,0,5c25d8,1,0,8f,a0
12142,12142,0,5c2768,1,0,8f,9e
12143,12143,0,5c28f8,1,0,8f,a1
12144,12144,0,5c2a88,1,0,91,a1
12145,12145,0,5c2c18,1,0,91,a1
12146,12146,0,5c2da8,1,0,91,a1
12147,12147,0,5c2f38,1,0,91,a1
12148,12148,0,5c30c8,1,0,92,a2
12149,12149,0,5c3258,1,0,95,a2
12150,12150,0,5c33e8,1,0,95,a2
12151,12151,0,5c3578,1,0,93,a2
12152,12152,0,5c3708,1,0,95,a2
12153,12153,0,5c3898,1,0,92,a2
12154,12154,0,5c3a28,1,0,95,a5
12155,12155,0,5c3bb8,1,0,96,a5
12156,12156,0,5c3d48,1,0,95,a5
12157,12157,0,5c3ed8,1,0,96,a5
12158,12158,0,5c4068,1,0,95,a5
12159,12159,0,5c41f8,1,0,96,a6
12160,12160,0,5c4388,1,0,97,a6
12161,12161,0,5c4518,1,0,97,a6
12162,12162,0,5c46a8,1,0,96,a5
12163,12163,0,5c4838,1,0,99,a7
12164,12164,0,5c49c8,1,0,97,a6
12165,12165,0,5c4b58,1,0,99,a7
12166,12166,0,5c4ce8,1,0,99,a7
12167,12167,0,5c4e78,1,0,99,a8
12168,12168,0,5c5008,1,0,9a,aa
12169,12169,0,5c5198,1,0,9a,aa
12170,12170,0,5c5328,1,0,99,aa
12171,12171,0,5c54b8,1,0,9a,aa
12172,12172,0,5c5648,1,0,99,aa
12173,12173,0,5c57d8,1,0,9a,aa
12174,12174,0,5c5968,1,0,9a,aa
12175,12175,0,5c5af8,1,0,9a,aa
12176,12176,0,5c5c88,1,0,9c,ad
12177,12177,0,5c5e18,1,0,9b,ac
12178,12178,0,5c5fa8,1,0,9c,ab
12179,12179,0,5c6138,1,0,9c,ad
12180,12180,0,5c62c8,1,0,9c,ad
12181,12181,0,5c6458,1,0,9c,ad
12182,12182,0,5c65e8,1,0,9c,ad
12183,12183,0,5c6778,1,0,9c,ad
12184,12184,0,5c6908,1,0,9c,ad
12185,12185,0,5c6a98,1,0,9c,ad
12186,12186,0,5c6c28,1,0,9d,ae
12187,12187,0,5c6db8,1,0,9d,ae
12188,12188,0,5c6f48,1,0,9d,b1
12189,12189,0,5c70d8,1,0,9d,ae
12190,12190,0,5c7267,1,1,04,13
12191,12191,0,5c73f8,1,0,9e,b0
12192,12192,0,5c7588,1,0,9e,b1
12193,12193,0,5c7717,1,1,04,13
12194,12194,0,5c78a7,1,1,04,13
12195,12195,0,5c7a37,1,1,04,13
12196,12196,0,5c7bc7,1,1,04,15
12197,12197,0,5c7d57,1,1,04,15
12198,12198,0,5c7ee7,1,1,05,16
12199,12199,0,5c8077,1,1,04,15
12200,12200,0,5c8207,1,1,05,16
12201,12201,0,5c8397,1,1,05,17
12202,12202,0,5c8527,1,1,05,17
12203,12203,0,5c86b7,1,1,05,17
12204,12204,0,5c8847,1,1,05,17
12205,12205,0,5c89d7,1,1,05,19
12206,12206,0,5c8b67,1,1,06,19
12207,12207,0,5c8cf7,1,1,06,19
12208,12208,0,5c8e87,1,1,06,19
12209,12209,0,5c9017,1,1,07,19
12210,12210,0,5c91a7,1,1,07,19
12211,12211,0,5c9337,1,1,06,19
12212,12212,0,5c94c7,1,1,09,1a
12213,12213,0,5c9657,1,1,09,1a
12214,12214,0,5c97e7,1,1,09,1a
12215,12215,0,5c9977,1,1,09,1a
12216,12216,0,5c9b07,1,1,09,1c
12217,12217,0,5c9c97,1,1,09,1d
12218,12218,0,5c9e27,1,1,09,1c
12219,12219,0,5c9fb7,1,1,0a,1d
12220,12220,0,5ca147,1,1,0a,1d
12221,12221,0,5ca2d7,1,1,0a,1d
12222,12222,0,5ca467,1,1,0a,1d
12223,12223,0,5ca5f7,1,1,0a,1d
12224,12224,0,5ca787,1,1,0d,1d
12225,12225,0,5ca917,1,1,0d,1e
12226,12226,0,5caaa7,1,1,0d,1e
12227,12227,0,5cac37,1,1,0d,1e
12228,12228,0,5cadc7,1,1,0e,20
12229,12229,0,5caf57,1,1,0e,21
12230,12230,0,5cb0e7,1,1,0e,20
12231,12231,0,5cb277,1,1,0e,21
12232,12232,0,5cb407,1,1,0e,21
12233,12233,0,5cb597,1,1,0e,1f
12234,12234,0,5cb727,1,1,0e,21
12235,12235,0,5cb8b7,1,1,11,22
12236,12236,0,5cba47,1,1,0f,21
12237,12237,0,5cbbd7,1,1,11,21
12238,12238,0,5cbd67,1,1,11,22
12239,12239,0,5cbef7,1,1,12,25
12240,12240,0,5cc087,1,1,11,22
12241,12241,0,5cc217,1,1,12,25
12242,12242,0,5cc3a7,1,1,12,24
12243,12243,0,5cc537,1,1,12,25
12244,12244,0,5cc6c7,1,1,12,25
12245,12245,0,5cc857,1,1,11,24
12246,12246,0,5cc9e7,1,1,12,25
12247,12247,0,5ccb77,1,1,12,25
12248,12248,0,5ccd07,1,1,15,26
12249,12249,0,5cce97,1,1,15,26
12250,12250,0,5cd027,1,1,15,28
12251,12251,0,5cd1b7,1,1,15,26
12252,12252,0,5cd347,1,1,15,26
12253,12253,0,5cd4d7,1,1,15,26
12254,12254,0,5cd667,1,1,15,28
12255,12255,0,5cd7f7,1,1,15,29
12256,12256,0,5cd987,1,1,16,29
12257,12257,0,5cdb17,1,1,16,29
12258,12258,0,5cdca7,1,1,16,29
12259,12259,0,5cde37,1,1,16,29
12260,12260,0,5cdfc7,1,1,16,29
12261,12261,0,5ce157,1,1,18,29
12262,12262,0,5ce2e7,1,1,19,2a
12263,12263,0,5ce477,1,1,18,2a
12264,12264,0,5ce607,1,1,17,29
12265,12265,0,5ce797,1,1,19,2a
12266,12266,0,5ce927,1,1,19,2a
12267,12267,0,5ceab7,1,1,19,2a
12268,12268,0,5cec47,1,1,19,2a
12269,12269,0,5cedd7,1,1,1a,2c
12270,12270,0,5cef67,1,1,1a,2c
12271,12271,0,5cf0f7,1,1,19,2c
12272,12272,0,5cf287,1,1,1a,2e
12273,12273,0,5cf417,1,1,1d,2e
12274,12274,0,5cf5a7,1,1,1a,2d
12275,12275,0,5cf737,1,1,1a,2d
12276,12276,0,5cf8c7,1,1,1d,2e
12277,12277,0,5cfa57,1,1,1a,2d
12278,12278,0,5cfbe7,1,1,1d,2e
12279,12279,0,5cfd77,1,1,1d,2f
12280,12280,0,5cff07,1,1,1d,31
12281,12281,0,5d0097,1,1,1e,31
12282,12282,0,5d0227,1,1,1e,31
