Model,MSO44
2.88545000e-07,-1.60000000e-02
2.88705000e-07,-1.60000000e-02
2.88865000e-07,-8.00000000e-03
2.89025000e-07,-8.00000000e-03
2.89185000e-07,-1.60000000e-02
2.89345000e-07,-1.60000000e-02
2.89505000e-07,-1.60000000e-02
2.89665000e-07,-1.60000000e-02
2.89825000e-07,-1.60000000e-02
2.89985000e-07,-1.60000000e-02
2.90145000e-07,-1.60000000e-02
2.90305000e-07,-1.60000000e-02
2.90465000e-07,-1.60000000e-02
2.90625000e-07,-1.60000000e-02
2.90785000e-07,-8.00000000e-03
2.90945000e-07,-8.00000000e-03
2.91105000e-07,-1.60000000e-02
2.91265000e-07,-1.60000000e-02
2.91425000e-07,-8.00000000e-03
2.91585000e-07,-1.60000000e-02
2.91745000e-07,-1.60000000e-02
2.91905000e-07,-1.60000000e-02
2.92065000e-07,-8.00000000e-03
2.92225000e-07,-8.00000000e-03
2.92385000e-07,-1.60000000e-02
2.92545000e-07,-1.60000000e-02
2.92705000e-07,-1.60000000e-02
2.92865000e-07,-1.60000000e-02
2.93025000e-07,-1.60000000e-02
2.93185000e-07,-1.60000000e-02
2.93345000e-07,-1.60000000e-02
2.93505000e-07,-1.60000000e-02
2.93665000e-07,-1.60000000e-02
2.93825000e-07,-8.00000000e-03
2.93985000e-07,-8.00000000e-03
2.94145000e-07,-8.00000000e-03
2.94305000e-07,-1.60000000e-02
2.94465000e-07,-1.60000000e-02
2.94625000e-07,-1.60000000e-02
2.94785000e-07,-1.60000000e-02
2.94945000e-07,-2.40000000e-02
2.95105000e-07,-1.60000000e-02
2.95265000e-07,-1.60000000e-02
2.95425000e-07,-1.60000000e-02
2.95585000e-07,-1.60000000e-02
2.95745000e-07,-1.60000000e-02
2.95905000e-07,-1.60000000e-02
2.96065000e-07,-1.60000000e-02
2.96225000e-07,-1.60000000e-02
2.96385000e-07,-2.40000000e-02
2.96545000e-07,-1.60000000e-02
2.96705000e-07,-1.60000000e-02
2.96865000e-07,-1.60000000e-02
2.97025000e-07,-1.60000000e-02
2.97185000e-07,-1.60000000e-02
2.97345000e-07,-1.60000000e-02
2.97505000e-07,-1.60000000e-02
2.97665000e-07,-1.60000000e-02
2.97825000e-07,-8.00000000e-03
2.97985000e-07,-8.00000000e-03
2.98145000e-07,-1.60000000e-02
2.98305000e-07,-8.00000000e-03
2.98465000e-07,0.00000000e+00
2.98625000e-07,-8.00000000e-03
2.98785000e-07,-8.00000000e-03
2.98945000e-07,-8.00000000e-03
2.99105000e-07,-8.00000000e-03
2.99265000e-07,-8.00000000e-03
2.99425000e-07,-8.00000000e-03
2.99585000e-07,-8.00000000e-03
2.99745000e-07,-8.00000000e-03
2.99905000e-07,-8.00000000e-03
3.00065000e-07,-1.60000000e-02
3.00225000e-07,-1.60000000e-02
3.00385000e-07,-8.00000000e-03
3.00545000e-07,-8.00000000e-03
3.00705000e-07,-8.00000000e-03
3.00865000e-07,-8.00000000e-03
3.01025000e-07,-8.00000000e-03
3.01185000e-07,-8.00000000e-03
3.01345000e-07,-8.00000000e-03
3.01505000e-07,-8.00000000e-03
3.01665000e-07,-8.00000000e-03
3.01825000e-07,-8.00000000e-03
3.01985000e-07,-8.00000000e-03
3.02145000e-07,-8.00000000e-03
3.02305000e-07,-8.00000000e-03
3.02465000e-07,-1.60000000e-02
3.02625000e-07,-1.60000000e-02
3.02785000e-07,-8.00000000e-03
3.02945000e-07,0.00000000e+00
3.03105000e-07,-8.00000000e-03
3.03265000e-07,-1.60000000e-02
3.03425000e-07,-1.60000000e-02
3.03585000e-07,-8.00000000e-03
3.03745000e-07,-8.00000000e-03
3.03905000e-07,-8.00000000e-03
3.04065000e-07,-1.60000000e-02
3.04225000e-07,-1.60000000e-02
3.04385000e-07,-8.00000000e-03
3.04545000e-07,-1.60000000e-02
3.04705000e-07,-8.00000000e-03
3.04865000e-07,-8.00000000e-03
3.05025000e-07,-1.60000000e-02
3.05185000e-07,-1.60000000e-02
3.05345000e-07,-1.60000000e-02
3.05505000e-07,-1.60000000e-02
3.05665000e-07,-1.60000000e-02
3.05825000e-07,-1.60000000e-02
3.05985000e-07,-1.60000000e-02
3.06145000e-07,-8.00000000e-03
3.06305000e-07,-8.00000000e-03
3.06465000e-07,-8.00000000e-03
3.06625000e-07,-1.60000000e-02
3.06785000e-07,-8.00000000e-03
3.06945000e-07,-8.00000000e-03
3.07105000e-07,-1.60000000e-02
3.07265000e-07,-1.60000000e-02
3.07425000e-07,-8.00000000e-03
3.07585000e-07,-8.00000000e-03
3.07745000e-07,-1.60000000e-02
3.07905000e-07,-1.60000000e-02
3.08065000e-07,-8.00000000e-03
3.08225000e-07,-8.00000000e-03
3.08385000e-07,-8.00000000e-03
3.08545000e-07,-8.00000000e-03
3.08705000e-07,-8.00000000e-03
3.08865000e-07,-8.00000000e-03
3.09025000e-07,-8.00000000e-03
3.09185000e-07,-8.00000000e-03
3.09345000e-07,-8.00000000e-03
3.09505000e-07,-8.00000000e-03
3.09665000e-07,-1.60000000e-02
3.09825000e-07,-8.00000000e-03
3.09985000e-07,-8.00000000e-03
3.10145000e-07,-8.00000000e-03
3.10305000e-07,-1.60000000e-02
3.10465000e-07,-1.60000000e-02
3.10625000e-07,-8.00000000e-03
3.10785000e-07,-1.60000000e-02
3.10945000e-07,-1.60000000e-02
3.11105000e-07,-1.60000000e-02
3.11265000e-07,-8.00000000e-03
3.11425000e-07,-1.60000000e-02
3.11585000e-07,-1.60000000e-02
3.11745000e-07,-8.00000000e-03
3.11905000e-07,-8.00000000e-03
3.12065000e-07,-1.60000000e-02
3.12225000e-07,-1.60000000e-02
3.12385000e-07,-8.00000000e-03
3.12545000e-07,-8.00000000e-03
3.12705000e-07,-1.60000000e-02
3.12865000e-07,-8.00000000e-03
3.13025000e-07,-8.00000000e-03
3.13185000e-07,0.00000000e+00
3.13345000e-07,-8.00000000e-03
3.13505000e-07,-1.60000000e-02
3.13665000e-07,-1.60000000e-02
3.13825000e-07,-1.60000000e-02
3.13985000e-07,-1.60000000e-02
3.14145000e-07,-1.60000000e-02
3.14305000e-07,0.00000000e+00
3.14465000e-07,8.00000000e-03
3.14625000e-07,0.00000000e+00
3.14785000e-07,-8.00000000e-03
3.14945000e-07,-1.60000000e-02
3.15105000e-07,-8.00000000e-03
3.15265000e-07,-8.00000000e-03
3.15425000e-07,-8.00000000e-03
3.15585000e-07,-8.00000000e-03
3.15745000e-07,-8.00000000e-03
3.15905000e-07,-8.00000000e-03
3.16065000e-07,-8.00000000e-03
3.16225000e-07,-8.00000000e-03
3.16385000e-07,-8.00000000e-03
3.16545000e-07,-8.00000000e-03
3.16705000e-07,-1.60000000e-02
3.16865000e-07,-1.60000000e-02
3.17025000e-07,-8.00000000e-03
3.17185000e-07,-8.00000000e-03
3.17345000e-07,-1.60000000e-02
3.17505000e-07,-1.60000000e-02
3.17665000e-07,-8.00000000e-03
3.17825000e-07,-8.00000000e-03
3.17985000e-07,-8.00000000e-03
3.18145000e-07,-8.00000000e-03
3.18305000e-07,-8.00000000e-03
3.18465000e-07,-1.60000000e-02
3.18625000e-07,-1.60000000e-02
3.18785000e-07,-1.60000000e-02
3.18945000e-07,-8.00000000e-03
3.19105000e-07,-8.00000000e-03
3.19265000e-07,-8.00000000e-03
3.19425000e-07,-8.00000000e-03
3.19585000e-07,0.00000000e+00
3.19745000e-07,-8.00000000e-03
3.19905000e-07,-8.00000000e-03
3.20065000e-07,-1.60000000e-02
3.20225000e-07,-1.60000000e-02
3.20385000e-07,-1.60000000e-02
3.20545000e-07,-1.60000000e-02
3.20705000e-07,-8.00000000e-03
3.20865000e-07,0.00000000e+00
3.21025000e-07,-8.00000000e-03
3.21185000e-07,-1.60000000e-02
3.21345000e-07,-8.00000000e-03
3.21505000e-07,-8.00000000e-03
3.21665000e-07,-8.00000000e-03
3.21825000e-07,-8.00000000e-03
3.21985000e-07,-1.60000000e-02
3.22145000e-07,-8.00000000e-03
3.22305000e-07,-8.00000000e-03
3.22465000e-07,-8.00000000e-03
3.22625000e-07,-8.00000000e-03
3.22785000e-07,-8.00000000e-03
3.22945000e-07,-8.00000000e-03
3.23105000e-07,-8.00000000e-03
3.23265000e-07,-8.00000000e-03
3.23425000e-07,-8.00000000e-03
3.23585000e-07,-8.00000000e-03
3.23745000e-07,-8.00000000e-03
3.23905000e-07,-1.60000000e-02
3.24065000e-07,-8.00000000e-03
3.24225000e-07,-8.00000000e-03
3.24385000e-07,-8.00000000e-03
3.24545000e-07,-8.00000000e-03
3.24705000e-07,-8.00000000e-03
3.24865000e-07,-8.00000000e-03
3.25025000e-07,-1.60000000e-02
3.25185000e-07,-1.60000000e-02
3.25345000e-07,-8.00000000e-03
3.25505000e-07,-8.00000000e-03
3.25665000e-07,-8.00000000e-03
3.25825000e-07,-8.00000000e-03
3.25985000e-07,-8.00000000e-03
3.26145000e-07,-8.00000000e-03
3.26305000e-07,-1.60000000e-02
3.26465000e-07,-1.60000000e-02
3.26625000e-07,-1.60000000e-02
3.26785000e-07,-8.00000000e-03
3.26945000e-07,-8.00000000e-03
3.27105000e-07,-8.00000000e-03
3.27265000e-07,-8.00000000e-03
3.27425000e-07,-8.00000000e-03
3.27585000e-07,-8.00000000e-03
3.27745000e-07,-8.00000000e-03
3.27905000e-07,-8.00000000e-03
3.28065000e-07,-8.00000000e-03
3.28225000e-07,-8.00000000e-03
3.28385000e-07,-8.00000000e-03
3.28545000e-07,-8.00000000e-03
3.28705000e-07,-8.00000000e-03
3.28865000e-07,-1.60000000e-02
3.29025000e-07,-8.00000000e-03
3.29185000e-07,-8.00000000e-03
3.29345000e-07,-8.00000000e-03
3.29505000e-07,-8.00000000e-03
3.29665000e-07,-8.00000000e-03
3.29825000e-07,-8.00000000e-03
3.29985000e-07,0.00000000e+00
3.30145000e-07,-8.00000000e-03
3.30305000e-07,-8.00000000e-03
3.30465000e-07,-8.00000000e-03
3.30625000e-07,-8.00000000e-03
3.30785000e-07,-8.00000000e-03
3.30945000e-07,-8.00000000e-03
3.31105000e-07,0.00000000e+00
3.31265000e-07,-8.00000000e-03
3.31425000e-07,-8.00000000e-03
3.31585000e-07,-8.00000000e-03
3.31745000e-07,-8.00000000e-03
3.31905000e-07,-8.00000000e-03
3.32065000e-07,-8.00000000e-03
3.32225000e-07,0.00000000e+00
3.32385000e-07,0.00000000e+00
3.32545000e-07,-8.00000000e-03
3.32705000e-07,-8.00000000e-03
3.32865000e-07,-8.00000000e-03
3.33025000e-07,-8.00000000e-03
3.33185000e-07,-8.00000000e-03
3.33345000e-07,-8.00000000e-03
3.33505000e-07,-8.00000000e-03
3.33665000e-07,0.00000000e+00
3.33825000e-07,0.00000000e+00
3.33985000e-07,-8.00000000e-03
3.34145000e-07,-8.00000000e-03
3.34305000e-07,-8.00000000e-03
3.34465000e-07,-8.00000000e-03
3.34625000e-07,-8.00000000e-03
3.34785000e-07,-8.00000000e-03
3.34945000e-07,0.00000000e+00
3.35105000e-07,-8.00000000e-03
3.35265000e-07,-8.00000000e-03
3.35425000e-07,-8.00000000e-03
3.35585000e-07,-8.00000000e-03
3.35745000e-07,0.00000000e+00
3.35905000e-07,-8.00000000e-03
